SCATS Number,Location,15 Minutes,Day,Hour,Hour-Sin,Hour-Cos,Lag-15min,Lag-30min,Lane 1 Flow (Veh/15 Minutes),# Lane Points,% Observed
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 00:00:00,7,0.0,0.0,1.0,29.0,37.0,66,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 00:15:00,7,0.25,0.06540312923014306,0.9978589232386035,66.0,29.0,77,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 00:30:00,7,0.5,0.13052619222005157,0.9914448613738104,77.0,66.0,54,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 00:45:00,7,0.75,0.19509032201612825,0.9807852804032304,54.0,77.0,47,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 01:00:00,7,1.0,0.25881904510252074,0.9659258262890683,47.0,54.0,57,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 01:15:00,7,1.25,0.3214394653031616,0.9469301294951057,57.0,47.0,47,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 01:30:00,7,1.5,0.3826834323650898,0.9238795325112867,47.0,57.0,60,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 01:45:00,7,1.75,0.44228869021900125,0.8968727415326884,60.0,47.0,42,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 02:00:00,7,2.0,0.49999999999999994,0.8660254037844387,42.0,60.0,43,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 02:15:00,7,2.25,0.5555702330196022,0.8314696123025452,43.0,42.0,46,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 02:30:00,7,2.5,0.6087614290087207,0.7933533402912352,46.0,43.0,34,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 02:45:00,7,2.75,0.6593458151000688,0.7518398074789775,34.0,46.0,32,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 03:00:00,7,3.0,0.7071067811865475,0.7071067811865476,32.0,34.0,25,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 03:15:00,7,3.25,0.7518398074789774,0.6593458151000688,25.0,32.0,42,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 03:30:00,7,3.5,0.7933533402912352,0.6087614290087207,42.0,25.0,33,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 03:45:00,7,3.75,0.8314696123025451,0.5555702330196024,33.0,42.0,33,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 04:00:00,7,4.0,0.8660254037844386,0.5000000000000001,33.0,33.0,25,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 04:15:00,7,4.25,0.8968727415326884,0.44228869021900125,25.0,33.0,23,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 04:30:00,7,4.5,0.9238795325112867,0.38268343236508984,23.0,25.0,26,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 04:45:00,7,4.75,0.9469301294951056,0.3214394653031617,26.0,23.0,25,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 05:00:00,7,5.0,0.9659258262890683,0.25881904510252074,25.0,26.0,19,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 05:15:00,7,5.25,0.9807852804032304,0.19509032201612833,19.0,25.0,25,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 05:30:00,7,5.5,0.9914448613738104,0.1305261922200517,25.0,19.0,43,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 05:45:00,7,5.75,0.9978589232386035,0.06540312923014327,43.0,25.0,26,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 06:00:00,7,6.0,1.0,6.123233995736766e-17,26.0,43.0,46,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 06:15:00,7,6.25,0.9978589232386035,-0.06540312923014314,46.0,26.0,37,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 06:30:00,7,6.5,0.9914448613738104,-0.1305261922200516,37.0,46.0,49,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 06:45:00,7,6.75,0.9807852804032304,-0.1950903220161282,49.0,37.0,32,1,100
4040,RIVERSDALE_RD W of BURKE_RD,2006-10-01 07:00:00,7,7.0,0.9659258262890683,-0.25881904510252063,32.0,49.0,48,1,100
