SCATS Number,Location,15 Minutes,Lane 1 Flow (Veh/15 Minutes),# Lane Points,% Observed
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 13:45,104,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 14:00,106,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 14:15,123,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 14:30,138,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 14:45,126,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 15:00,127,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 15:15,160,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 15:30,159,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 15:45,134,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 16:00,139,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 16:15,143,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 16:30,117,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 16:45,130,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 17:00,159,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 17:15,137,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 17:30,114,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 17:45,132,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 18:00,156,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 18:15,123,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 18:30,152,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 18:45,74,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 19:00,135,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 19:15,82,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 19:30,78,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 19:45,91,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 20:00,81,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 20:15,60,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 20:30,62,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 20:45,62,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 21:00,76,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 21:15,52,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 21:30,47,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 21:45,54,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 22:00,40,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 22:15,26,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 22:30,31,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 22:45,37,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 23:00,21,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 23:15,18,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 23:30,24,1,100
4057,BALWYN_RD N OF BELMORE_RD,04-10-2006 23:45,7,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 00:00,8,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 00:15,11,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 00:30,8,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 00:45,3,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 01:00,2,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 01:15,7,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 01:30,2,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 01:45,3,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 02:00,6,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 02:15,3,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 02:30,2,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 02:45,3,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 03:00,2,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 03:15,3,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 03:30,2,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 03:45,3,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 04:00,5,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 04:15,8,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 04:30,9,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 04:45,7,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 05:00,11,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 05:15,8,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 05:30,14,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 05:45,16,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 06:00,22,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 06:15,46,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 06:30,51,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 06:45,88,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 07:00,110,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 07:15,159,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 07:30,212,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 07:45,270,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 08:00,285,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 08:15,236,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 08:30,214,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 08:45,225,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 09:00,202,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 09:15,180,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 09:30,127,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 09:45,116,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 10:00,124,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 10:15,142,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 10:30,95,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 10:45,120,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 11:00,117,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 11:15,120,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 11:30,131,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 11:45,116,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 12:00,129,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 12:15,111,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 12:30,107,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 12:45,101,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 13:00,101,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 13:15,112,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 13:30,126,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 13:45,104,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 14:00,99,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 14:15,127,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 14:30,121,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 14:45,124,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 15:00,133,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 15:15,151,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 15:30,134,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 15:45,158,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 16:00,133,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 16:15,131,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 16:30,136,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 16:45,138,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 17:00,146,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 17:15,126,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 17:30,140,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 17:45,133,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 18:00,137,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 18:15,142,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 18:30,125,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 18:45,125,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 19:00,109,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 19:15,105,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 19:30,78,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 19:45,95,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 20:00,88,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 20:15,69,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 20:30,72,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 20:45,56,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 21:00,63,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 21:15,49,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 21:30,41,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 21:45,56,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 22:00,46,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 22:15,39,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 22:30,27,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 22:45,39,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 23:00,19,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 23:15,19,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 23:30,21,1,100
4057,BALWYN_RD N OF BELMORE_RD,05-10-2006 23:45,19,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 00:00,7,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 00:15,4,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 00:30,7,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 00:45,4,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 01:00,4,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 01:15,8,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 01:30,1,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 01:45,5,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 02:00,1,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 02:15,2,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 02:30,4,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 02:45,1,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 03:00,1,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 03:15,7,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 03:30,4,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 03:45,5,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 04:00,5,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 04:15,6,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 04:30,9,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 04:45,8,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 05:00,9,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 05:15,10,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 05:30,21,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 05:45,21,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 06:00,27,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 06:15,41,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 06:30,84,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 06:45,89,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 07:00,118,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 07:15,161,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 07:30,216,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 07:45,259,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 08:00,218,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 08:15,232,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 08:30,186,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 08:45,229,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 09:00,186,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 09:15,146,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 09:30,157,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 09:45,116,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 10:00,137,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 10:15,135,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 10:30,138,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 10:45,120,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 11:00,119,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 11:15,116,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 11:30,121,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 11:45,116,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 12:00,135,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 12:15,103,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 12:30,118,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 12:45,124,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 13:00,98,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 13:15,102,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 13:30,139,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 13:45,128,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 14:00,95,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 14:15,112,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 14:30,105,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 14:45,111,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 15:00,134,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 15:15,140,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 15:30,139,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 15:45,134,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 16:00,145,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 16:15,119,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 16:30,137,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 16:45,117,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 17:00,161,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 17:15,116,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 17:30,124,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 17:45,138,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 18:00,153,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 18:15,145,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 18:30,127,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 18:45,98,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 19:00,131,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 19:15,117,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 19:30,99,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 19:45,91,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 20:00,78,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 20:15,71,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 20:30,67,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 20:45,56,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 21:00,69,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 21:15,55,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 21:30,45,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 21:45,47,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 22:00,49,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 22:15,38,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 22:30,41,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 22:45,37,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 23:00,41,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 23:15,47,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 23:30,39,1,100
4057,BALWYN_RD N OF BELMORE_RD,06-10-2006 23:45,27,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 00:00,27,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 00:15,17,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 00:30,17,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 00:45,18,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 01:00,11,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 01:15,7,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 01:30,13,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 01:45,7,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 02:00,2,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 02:15,10,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 02:30,3,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 02:45,4,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 03:00,6,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 03:15,5,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 03:30,9,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 03:45,6,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 04:00,4,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 04:15,7,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 04:30,4,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 04:45,8,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 05:00,6,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 05:15,6,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 05:30,6,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 05:45,11,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 06:00,12,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 06:15,17,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 06:30,35,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 06:45,37,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 07:00,33,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 07:15,49,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 07:30,61,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 07:45,68,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 08:00,68,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 08:15,90,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 08:30,130,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 08:45,135,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 09:00,133,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 09:15,162,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 09:30,143,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 09:45,153,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 10:00,170,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 10:15,159,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 10:30,145,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 10:45,149,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 11:00,162,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 11:15,169,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 11:30,151,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 11:45,140,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 12:00,178,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 12:15,158,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 12:30,145,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 12:45,138,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 13:00,147,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 13:15,130,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 13:30,134,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 13:45,118,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 14:00,111,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 14:15,132,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 14:30,118,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 14:45,131,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 15:00,136,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 15:15,124,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 15:30,116,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 15:45,134,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 16:00,115,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 16:15,131,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 16:30,123,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 16:45,143,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 17:00,129,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 17:15,116,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 17:30,144,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 17:45,119,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 18:00,125,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 18:15,124,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 18:30,115,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 18:45,133,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 19:00,98,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 19:15,105,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 19:30,84,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 19:45,51,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 20:00,78,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 20:15,78,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 20:30,57,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 20:45,64,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 21:00,54,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 21:15,53,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 21:30,58,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 21:45,42,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 22:00,41,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 22:15,59,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 22:30,35,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 22:45,35,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 23:00,43,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 23:15,42,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 23:30,41,1,100
4057,BALWYN_RD N OF BELMORE_RD,07-10-2006 23:45,44,1,100
4057,BALWYN_RD N OF BELMORE_RD,08-10-2006 00:00,42,1,100
4057,BALWYN_RD N OF BELMORE_RD,08-10-2006 00:15,34,1,100
4057,BALWYN_RD N OF BELMORE_RD,08-10-2006 00:30,26,1,100
4057,BALWYN_RD N OF BELMORE_RD,08-10-2006 00:45,24,1,100
4057,BALWYN_RD N OF BELMORE_RD,08-10-2006 01:00,28,1,100
4057,BALWYN_RD N OF BELMORE_RD,08-10-2006 01:15,19,1,100
4057,BALWYN_RD N OF BELMORE_RD,08-10-2006 01:30,11,1,100
4057,BALWYN_RD N OF BELMORE_RD,08-10-2006 01:45,13,1,100
4057,BALWYN_RD N OF BELMORE_RD,08-10-2006 02:00,5,1,100
4057,BALWYN_RD N OF BELMORE_RD,08-10-2006 02:15,7,1,100
4057,BALWYN_RD N OF BELMORE_RD,08-10-2006 02:30,5,1,100
4057,BALWYN_RD N OF BELMORE_RD,08-10-2006 02:45,11,1,100
4057,BALWYN_RD N OF BELMORE_RD,08-10-2006 03:00,12,1,100
4057,BALWYN_RD N OF BELMORE_RD,08-10-2006 03:15,8,1,100
4057,BALWYN_RD N OF BELMORE_RD,08-10-2006 03:30,7,1,100
4057,BALWYN_RD N OF BELMORE_RD,08-10-2006 03:45,7,1,100
4057,BALWYN_RD N OF BELMORE_RD,08-10-2006 04:00,2,1,100
4057,BALWYN_RD N OF BELMORE_RD,08-10-2006 04:15,4,1,100
4057,BALWYN_RD N OF BELMORE_RD,08-10-2006 04:30,3,1,100
