SCATS Number,Location,15 Minutes,Day,Hour,Hour-Sin,Hour-Cos,Lag-15min,Lag-30min,Lane 1 Flow (Veh/15 Minutes),# Lane Points,% Observed
3662,STUDLEY PARK_RD W of PRINCESS_ST,2006-10-01 00:00:00,7,0.0,0.0,1.0,66.0,60.0,35,1,100
3662,STUDLEY PARK_RD W of PRINCESS_ST,2006-10-01 00:15:00,7,0.25,0.065403129230143,0.9978589232386036,35.0,66.0,37,1,100
3662,STUDLEY PARK_RD W of PRINCESS_ST,2006-10-01 00:30:00,7,0.5,0.1305261922200515,0.9914448613738104,37.0,35.0,42,1,100
3662,STUDLEY PARK_RD W of PRINCESS_ST,2006-10-01 00:45:00,7,0.75,0.1950903220161282,0.9807852804032304,42.0,37.0,23,1,100
3662,STUDLEY PARK_RD W of PRINCESS_ST,2006-10-01 01:00:00,7,1.0,0.2588190451025207,0.9659258262890684,23.0,42.0,25,1,100
3662,STUDLEY PARK_RD W of PRINCESS_ST,2006-10-01 01:15:00,7,1.25,0.3214394653031616,0.9469301294951056,25.0,23.0,28,1,100
3662,STUDLEY PARK_RD W of PRINCESS_ST,2006-10-01 01:30:00,7,1.5,0.3826834323650898,0.9238795325112868,28.0,25.0,22,1,100
3662,STUDLEY PARK_RD W of PRINCESS_ST,2006-10-01 01:45:00,7,1.75,0.4422886902190012,0.8968727415326884,22.0,28.0,18,1,100
3662,STUDLEY PARK_RD W of PRINCESS_ST,2006-10-01 02:00:00,7,2.0,0.4999999999999999,0.8660254037844387,18.0,22.0,20,1,100
3662,STUDLEY PARK_RD W of PRINCESS_ST,2006-10-01 02:15:00,7,2.25,0.5555702330196022,0.8314696123025452,20.0,18.0,19,1,100
3662,STUDLEY PARK_RD W of PRINCESS_ST,2006-10-01 02:30:00,7,2.5,0.6087614290087207,0.7933533402912352,19.0,20.0,20,1,100
3662,STUDLEY PARK_RD W of PRINCESS_ST,2006-10-01 02:45:00,7,2.75,0.6593458151000688,0.7518398074789775,20.0,19.0,20,1,100
3662,STUDLEY PARK_RD W of PRINCESS_ST,2006-10-01 03:00:00,7,3.0,0.7071067811865475,0.7071067811865476,20.0,20.0,10,1,100
3662,STUDLEY PARK_RD W of PRINCESS_ST,2006-10-01 03:15:00,7,3.25,0.7518398074789774,0.6593458151000688,10.0,20.0,15,1,100
